b,error,step
1.202605751518721,8.881578112567058e-05,9.23242846173622e-07
1.202606669961384,8.881577270984143e-05,9.184426630337583e-07
1.2026075836290173,8.88157643812811e-05,9.136676333287852e-07
1.202608492546422,8.881575613908487e-05,9.089174046739146e-07
1.2026093967384264,8.88157479823554e-05,9.041920043806329e-07
1.2026102962294658,8.88157399102073e-05,8.994910394299893e-07
1.2026111910438533,8.881573192176532e-05,8.948143874754066e-07
1.2026120812064849,8.881572401615517e-05,8.901626316060174e-07
1.202612966740969,8.881571619252308e-05,8.855344841851576e-07
1.202613847671565,8.881570845001738e-05,8.809305960255642e-07
1.2026147240223148,8.881570078779542e-05,8.763507497455691e-07
1.2026155958173148,8.881569320502196e-05,8.717949999681451e-07
1.2026164630797398,8.881568570087754e-05,8.672624249861371e-07
1.2026173258333068,8.881567827454532e-05,8.627535670324704e-07
1.2026181841015025,8.881567092521812e-05,8.58268195624845e-07
1.2026190379078807,8.881566365209508e-05,8.538063782648209e-07
1.2026198872755895,8.88156564543861e-05,8.493677088328155e-07
1.2026207322275597,8.88156493313105e-05,8.449519701692054e-07
1.2026215727868579,8.881564228209322e-05,8.405592981652887e-07
1.2026224089762114,8.88156353059689e-05,8.361893535369092e-07
1.2026232408184157,8.881562840217945e-05,8.318422042297158e-07
1.202624068336049,8.881562156997432e-05,8.275176333061296e-07
1.2026248915516495,8.881561480861092e-05,8.232156005760771e-07
1.202625710487606,8.881560811735427e-05,8.189359563814946e-07
1.2026265251660901,8.881560149547777e-05,8.146784842288923e-07
1.202627335609491,8.881559494225995e-05,8.104434008338046e-07
1.2026281418395466,8.881558845699118e-05,8.062300556055391e-07
1.202628943878429,8.88155820389641e-05,8.020388824192537e-07
1.2026297417476324,8.881557568748412e-05,7.978692033727697e-07
1.2026305354689493,8.881556940186033e-05,7.93721316894036e-07
1.2026313250642264,8.881556318140697e-05,7.895952771619363e-07
1.2026321105547955,8.881555702544919e-05,7.854905690329872e-07
1.2026328919616087,8.881555093332172e-05,7.814068132550034e-07
1.2026336693062687,8.881554490435925e-05,7.773446599745881e-07
1.2026344426098632,8.881553893790687e-05,7.733035944923472e-07
1.2026352118935884,8.881553303331517e-05,7.692837251660478e-07
1.2026359771781931,8.881552718994332e-05,7.652846047978556e-07
1.2026367384843453,8.88155214071579e-05,7.613061521194453e-07
1.202637495833024,8.881551568432782e-05,7.573486786593975e-07
1.2026382492446392,8.881551002083308e-05,7.534116153173898e-07
1.2026389987398045,8.881550441605674e-05,7.494951652642357e-07
1.2026397443387131,8.881549886939134e-05,7.455989086135872e-07
1.2026404860615583,8.881549338023482e-05,7.417228451433999e-07
1.2026412239288045,8.88154879479883e-05,7.378672461921809e-07
1.2026419579604686,8.881548257206187e-05,7.340316641180067e-07
1.202642688176134,8.88154772518741e-05,7.302156654898084e-07
1.2026434145958722,8.881547198684531e-05,7.264197381395832e-07
1.2026441372394154,8.881546677640329e-05,7.226435432272638e-07
1.2026448561264151,8.881546161998224e-05,7.188869997065694e-07
1.2026455712763868,8.881545651702157e-05,7.15149971686202e-07
1.2026462827086155,8.881545146696816e-05,7.114322286838615e-07
1.2026469904426442,8.88154464692716e-05,7.077340287153788e-07
1.2026476944979614,8.88154415233874e-05,7.040553171577812e-07
1.2026483948931748,8.881543662878185e-05,7.003952133821656e-07
1.2026490916477728,8.88154317849197e-05,6.96754598017435e-07
1.2026497847804036,8.881542699127674e-05,6.931326308468044e-07
1.202650474309946,8.88154222473324e-05,6.895295423525738e-07
1.2026511602552379,8.881541755256968e-05,6.859452919005804e-07
1.2026518426349277,8.881541290647919e-05,6.823796898647316e-07
1.2026525214675554,8.881540830855566e-05,6.788326276652157e-07
1.202653196771132,8.881540375830295e-05,6.753035766138282e-07
1.202653868564455,8.881539925522365e-05,6.717933229705153e-07
1.2026545368658068,8.881539479882802e-05,6.683013518138381e-07
1.2026552016931444,8.881539038863335e-05,6.648273376264058e-07
1.2026558630643844,8.881538602416197e-05,6.613712399961003e-07
1.2026565209981341,8.881538170493494e-05,6.579337497036875e-07
1.2026571755119444,8.881537743048554e-05,6.545138102609371e-07
1.2026578266235688,8.881537320034944e-05,6.511116243945736e-07
1.2026584743507072,8.88153690140669e-05,6.477271383698024e-07
1.2026591187108964,8.881536487118392e-05,6.443601892058837e-07
1.2026597597215514,8.881536077125085e-05,6.410106550003292e-07
1.2026603974003176,8.881535671382087e-05,6.376787662354388e-07
1.2026610317644337,8.881535269845376e-05,6.343641161254965e-07
1.2026616628310844,8.881534872471335e-05,6.310666507136631e-07
1.2026622906170885,8.88153447921708e-05,6.277860040704297e-07
1.2026629151399828,8.881534090039523e-05,6.245228942880487e-07
1.2026635364166132,8.881533704896495e-05,6.212766303637096e-07
1.2026641544642185,8.881533323745893e-05,6.18047605316363e-07
1.2026647692990888,8.881532946546683e-05,6.148348703494122e-07
1.2026653809381784,8.881532573257703e-05,6.116390895982704e-07
1.202665989398089,8.88153220383841e-05,6.084599106781496e-07
1.2026665946950297,8.881531838248911e-05,6.052969405700992e-07
1.2026671968459137,8.881531476449168e-05,6.021508840436951e-07
1.2026677958666925,8.881531118400133e-05,5.990207787576196e-07
1.2026683917739678,8.881530764062749e-05,5.959072753025652e-07
1.202668984583691,8.881530413398625e-05,5.928097233098839e-07
1.2026695743119897,8.881530066369688e-05,5.89728298638903e-07
1.2026701609751946,8.881529722938043e-05,5.866632049045251e-07
1.2026707445889726,8.881529383066582e-05,5.836137779713368e-07
1.2026713251692072,8.881529046718326e-05,5.805802345548727e-07
1.202671902731714,8.88152871385675e-05,5.775625069315282e-07
1.2026724772919974,8.881528384445785e-05,5.74560283350678e-07
1.2026730488659,8.881528058449537e-05,5.715739026523892e-07
1.2026736174690345,8.881527735832525e-05,5.686031343543618e-07
1.2026741831165253,8.881527416559933e-05,5.656474908466436e-07
1.2026747458242968,8.881527100596705e-05,5.627077714898121e-07
1.2026753056069315,8.88152678790896e-05,5.597826346903645e-07
1.2026758624798792,8.881526478462623e-05,5.568729477545276e-07
1.202676416458468,8.881526172223935e-05,5.539785887798132e-07
1.2026769675577547,8.881525869159626e-05,5.510992866497588e-07
1.2026775157924707,8.881525569236929e-05,5.482347160690182e-07
1.2026780611775105,8.881525272423299e-05,5.453850397962867e-07
1.202678603728134,8.881524978686179e-05,5.425506235390287e-07
1.202679143458436,8.881524687994095e-05,5.397303020071575e-07
1.202679680383487,8.881524400315212e-05,5.369250508646672e-07
1.2026802145178963,8.881524115618287e-05,5.341344093690026e-07
1.2026807458760027,8.88152383387248e-05,5.31358106403701e-07
1.2026812744724023,8.881523555047124e-05,5.285963995405041e-07
1.2026818003214876,8.881523279111907e-05,5.258490853865538e-07
1.2026823234373671,8.881523006036954e-05,5.231158795027113e-07
1.2026828438342845,8.881522735792599e-05,5.203969173361855e-07
1.2026833615264698,8.881522468349426e-05,5.176921853422556e-07
1.2026838765279229,8.881522203678448e-05,5.150014530386215e-07
1.2026843888525078,8.881521941750978e-05,5.123245849780744e-07
1.2026848985142922,8.8815216825385e-05,5.096617843314277e-07
1.2026854055271403,8.881521426012807e-05,5.070128481499125e-07
1.202685909904442,8.881521172146285e-05,5.043773017021635e-07
1.202686411660319,8.881520920911139e-05,5.017558770692432e-07
1.2026869108084053,8.881520672280102e-05,4.991480861971098e-07
1.2026874073623615,8.881520426226076e-05,4.965539561752053e-07
1.2026879013352119,8.88152018272261e-05,4.939728504016472e-07
1.202688392740658,8.881519941743123e-05,4.914054461124806e-07
1.2026888815924555,8.881519703261177e-05,4.888517974865891e-07
1.202689367903005,8.881519467251374e-05,4.863105496077935e-07
1.2026898516859679,8.881519233687872e-05,4.837829628012713e-07
1.2026903329545302,8.881519002545239e-05,4.812685623356572e-07
1.2026908117217838,8.881518773798391e-05,4.787672536199494e-07
1.2026912880006444,8.881518547422542e-05,4.7627886057277635e-07
1.2026917618040953,8.881518323393056e-05,4.7380345091774245e-07
1.2026922331449166,8.88151810168567e-05,4.713408212619896e-07
1.2026927020358882,8.881517882276303e-05,4.6889097160551785e-07
1.2026931684901017,8.881517665141006e-05,4.6645421347690785e-07
1.2026936325202289,8.881517450256113e-05,4.640301272118563e-07
1.2026940941384263,8.881517237598594e-05,4.6161819744483523e-07
1.2026945533574471,8.881517027145211e-05,4.59219020809698e-07
1.202695010189678,8.881516818873153e-05,4.5683223093284653e-07
1.2026954646474928,8.881516612759808e-05,4.544578147136491e-07
1.2026959167431155,8.881516408782897e-05,4.520956227160866e-07
1.2026963664893942,8.881516206919958e-05,4.497462786634543e-07
1.2026968138980516,8.881516007149346e-05,4.47408657455739e-07
1.2026972589817324,8.881515809449086e-05,4.4508368080009575e-07
1.2026977017519833,8.881515613798013e-05,4.427702509079978e-07
1.2026981422209744,8.88151542017478e-05,4.4046899105865123e-07
1.2026985804007266,8.881515228558365e-05,4.3817975226012607e-07
1.20269901630318,8.881515038927949e-05,4.3590245346614154e-07
1.2026994499401389,8.881514851262911e-05,4.3363695878539943e-07
1.202699881323299,8.881514665542959e-05,4.3138316008217714e-07
1.2027003104645593,8.881514481747822e-05,4.291412603052436e-07
1.2027007373755614,8.881514299857539e-05,4.2691100210490163e-07
1.2027011620673915,8.881514119852636e-05,4.246918301475944e-07
1.2027015845522333,8.881513941713252e-05,4.2248484177775936e-07
1.2027020048412946,8.881513765420146e-05,4.2028906133140254e-07
1.2027024229461765,8.881513590954104e-05,4.1810488182747463e-07
1.2027028388780054,8.881513418296317e-05,4.159318289786995e-07
1.2027032526481385,8.881513247427991e-05,4.137701330453325e-07
1.2027036642681088,8.8815130783304e-05,4.116199703307899e-07
1.202704073748352,8.881512910985576e-05,4.0948024326858956e-07
1.2027044811005096,8.881512745375104e-05,4.0735215756093623e-07
1.202704886335898,8.881512581480875e-05,4.052353883565729e-07
1.2027052894649797,8.881512419285351e-05,4.0312908167194905e-07
1.2027056904989357,8.881512258770813e-05,4.010339560434062e-07
1.2027060894487975,8.881512099919746e-05,3.989498618128806e-07
1.2027064863248382,8.8815119427152e-05,3.968760406980465e-07
1.2027068811387533,8.8815117871397e-05,3.94813915116643e-07
1.2027072739004772,8.881511633176683e-05,3.9276172381086383e-07
1.2027076646215697,8.881511480809037e-05,3.907210925913063e-07
1.202708053311518,8.881511330020714e-05,3.8868994822749414e-07
1.202708439981435,8.881511180795109e-05,3.866699169741139e-07
1.202708824641878,8.881511033116018e-05,3.8466044305351943e-07
1.2027092073034724,8.88151088696726e-05,3.8266159441135983e-07
1.202709587976098,8.881510742333273e-05,3.8067262564389637e-07
1.2027099666703394,8.881510599198209e-05,3.7869424129866047e-07
1.2027103433966317,8.881510457546464e-05,3.7672629238372224e-07
1.2027107181647059,8.881510317362865e-05,3.7476807412950564e-07
1.2027110909852141,8.881510178632027e-05,3.728205082431657e-07
1.2027114618680903,8.881510041338939e-05,3.708828761883609e-07
1.2027118308238784,8.881509905468509e-05,3.689557881436656e-07
1.202712197861957,8.881509771006267e-05,3.670380785969485e-07
1.2027125629925988,8.881509637937464e-05,3.651306417218336e-07
1.2027129262256968,8.881509506247675e-05,3.632330980440912e-07
1.2027132875706974,8.881509375922782e-05,3.613450005879315e-07
1.2027136470379682,8.881509246948404e-05,3.5946727083846497e-07
1.2027140046371725,8.88150911931059e-05,3.5759920424816016e-07
1.2027143603780135,8.881508992995473e-05,3.557408410070906e-07
1.2027147142699104,8.881508867989452e-05,3.538918968981619e-07
1.202715066322824,8.881508744278807e-05,3.520529137102102e-07
1.2027154165458078,8.881508621850297e-05,3.5022298372489047e-07
1.2027157649487008,8.881508500690537e-05,3.484028929801042e-07
1.2027161115410845,8.881508380786315e-05,3.46592383682065e-07
1.2027164563324457,8.881508262124571e-05,3.447913612397713e-07
1.202716799331892,8.88150814469253e-05,3.4299944617899314e-07
1.2027171405487607,8.881508028477443e-05,3.412168687599859e-07
1.2027174799920914,8.881507913466798e-05,3.394433307768452e-07
1.2027178176716964,8.881507799647871e-05,3.376796049447961e-07
1.202718153596615,8.881507687008327e-05,3.359249185486135e-07
1.20271848777548,8.881507575536155e-05,3.341788650246258e-07
1.2027188202175616,8.881507465219172e-05,3.324420816408491e-07
1.2027191509321975,8.881507356045285e-05,3.307146358988433e-07
1.20271947992798,8.881507248002808e-05,3.289957823948697e-07
1.2027198072141245,8.881507141079887e-05,3.272861446301789e-07
1.2027201327992374,8.881507035265026e-05,3.255851128702858e-07
1.2027204566924121,8.881506930546645e-05,3.238931747251428e-07
1.2027207789021055,8.88150682691355e-05,3.2220969337082295e-07
1.2027210994378448,8.881506724354123e-05,3.2053573928436663e-07
1.202721418307694,8.881506622857516e-05,3.1886984919182737e-07
1.2027217355203266,8.881506522412703e-05,3.172126326056457e-07
1.2027220510842807,8.881506423008784e-05,3.155639540786126e-07
1.2027223650083925,8.881506324634907e-05,3.139241118166325e-07
1.2027226773010917,8.881506227280442e-05,3.1229269925603376e-07
1.2027229879710928,8.881506130934674e-05,3.106700010579999e-07
1.2027232970264863,8.881506035587321e-05,3.090553934992357e-07
1.2027236044757428,8.881505941227998e-05,3.074492564980602e-07
1.202723910327224,8.881505847846466e-05,3.0585148125261696e-07
1.2027242145894275,8.881505755432485e-05,3.042622034321596e-07
1.202724517270322,8.88150566397619e-05,3.026808945705284e-07
1.2027248183785544,8.881505573467453e-05,3.0110823234785755e-07
1.202725117921917,8.88150548389659e-05,2.9954336255855196e-07
1.2027254159085143,8.881505395253914e-05,2.9798659739732614e-07
1.2027257123466,8.88150530752972e-05,2.964380856340654e-07
1.2027260072442376,8.881505220714507e-05,2.9489763764267707e-07
1.2027263006090303,8.881505134798974e-05,2.93364792680606e-07
1.2027265924494617,8.881505049773635e-05,2.918404313767553e-07
1.2027268827733246,8.881504965629276e-05,2.9032386295035906e-07
1.2027271715881815,8.881504882356926e-05,2.8881485691911735e-07
1.2027274589023942,8.881504799947314e-05,2.873142126436079e-07
1.2027277447232674,8.881504718391702e-05,2.858208731915113e-07
1.2027280290589735,8.881504637681096e-05,2.8433570609109893e-07
1.2027283119171694,8.881504557806753e-05,2.828581959768428e-07
1.2027285933053906,8.881504478760075e-05,2.813882211682994e-07
1.2027288732312669,8.881504400532454e-05,2.799258762564705e-07
1.2027291517025775,8.881504323115345e-05,2.7847131067737507e-07
1.2027294287267765,8.88150424650039e-05,2.770241989136224e-07
1.202729704311182,8.881504170679342e-05,2.7558440551800345e-07
1.2027299784634378,8.881504095643929e-05,2.7415225578586444e-07
1.202730251191174,8.881504021385935e-05,2.7272773617248447e-07
1.2027305225017766,8.881503947897301e-05,2.713106026508427e-07
1.20273079240232,8.881503875170169e-05,2.699005434703139e-07
1.2027310609003667,8.881503803196567e-05,2.684980466849396e-07
1.2027313280030723,8.881503731968694e-05,2.671027055090036e-07
1.2027315937174163,8.881503661478951e-05,2.6571434408317884e-07
1.2027318580512456,8.881503591719455e-05,2.643338292696029e-07
1.202732121011201,8.881503522682841e-05,2.629599553660711e-07
1.2027323826050347,8.881503454361398e-05,2.61593833705831e-07
1.2027326428392924,8.88150338674789e-05,2.602342576984995e-07
1.2027329017211976,8.881503319834924e-05,2.5888190524625543e-07
1.20273315925773,8.88150325361527e-05,2.5753653232207796e-07
1.2027334154558282,8.881503188081752e-05,2.561980982918044e-07
1.2027336703228786,8.881503123227134e-05,2.5486705035326906e-07
1.2027339238651151,8.881503059044582e-05,2.535422365390616e-07
1.202734176090168,8.881502995526908e-05,2.522250528436132e-07
1.2027344270043934,8.881502932667359e-05,2.5091422539702535e-07
1.2027346766145675,8.881502870459145e-05,2.49610174085646e-07
1.2027349249279409,8.881502808895356e-05,2.483133734187959e-07
1.2027351719508292,8.881502747969434e-05,2.4702288836664366e-07
1.2027354176900764,8.88150268767474e-05,2.457392471733044e-07
1.2027356621522418,8.881502628004767e-05,2.444621653996393e-07
1.2027359053440339,8.881502568953021e-05,2.431917920375781e-07
1.2027361472721882,8.88150251051304e-05,2.419281543986074e-07
1.2027363879429258,8.881502452678587e-05,2.406707375612882e-07
1.202736627363104,8.881502395443305e-05,2.3942017812750294e-07
1.2027368655393091,8.881502338800956e-05,2.3817620520283356e-07
1.2027371024774909,8.881502282745552e-05,2.3693818174130854e-07
1.202737338184683,8.881502227270809e-05,2.3570719220877834e-07
1.2027375726669571,8.881502172370824e-05,2.344822740418806e-07
1.202737805930832,8.881502118039602e-05,2.3326387488253886e-07
1.202738037982379,8.881502064271311e-05,2.3205154708882958e-07
1.202738268828036,8.881502011060059e-05,2.308456568123063e-07
1.202738498474145,8.881501958400076e-05,2.2964610901787808e-07
1.2027387269266288,8.881501906285761e-05,2.2845248381919703e-07
1.2027389541922635,8.88150185471125e-05,2.2726563475572448e-07
1.2027391802768903,8.881501803671066e-05,2.2608462679762908e-07
1.2027394051868112,8.881501753159636e-05,2.2490992090951067e-07
1.202739628927935,8.881501703171498e-05,2.2374112385037392e-07
1.2027398515061707,8.881501653701316e-05,2.2257823562021883e-07
1.202740072927942,8.88150160474357e-05,2.2142177136252883e-07
1.2027402931991311,8.881501556293024e-05,2.202711890664233e-07
1.2027405123256194,8.881501508344424e-05,2.19126488287813e-07
1.202740730313194,8.881501460892641e-05,2.1798757465774088e-07
1.2027409471681298,8.881501413932403e-05,2.1685493578615933e-07
1.2027411628963085,8.881501367458633e-05,2.1572817865411764e-07
1.2027413775034357,8.881501321466318e-05,2.146071271802441e-07
1.2027415909953525,8.881501275950475e-05,2.1349191681174773e-07
1.2027418033779813,8.881501230906125e-05,2.123826288169539e-07
1.2027420146567704,8.881501186328466e-05,2.1127878913063114e-07
1.2027422248376152,8.88150114221262e-05,2.1018084472856913e-07
1.202742433926465,8.881501098553744e-05,2.0908884978965148e-07
1.2027426419287408,8.881501055347154e-05,2.0800227584771847e-07
1.202742848850257,8.881501012588172e-05,2.0692151614376542e-07
1.202743054696597,8.881500970272092e-05,2.058463399734478e-07
1.2027432594732224,8.881500928394397e-05,2.0477662543427755e-07
1.2027434631857032,8.881500886950535e-05,2.0371248088402183e-07
1.2027436658397317,8.881500845935944e-05,2.0265402844721336e-07
1.2027438674403088,8.881500805346353e-05,2.0160057712104162e-07
1.2027440679934247,8.881500765177191e-05,2.0055311589217695e-07
1.2027442675043782,8.881500725424134e-05,1.995109535357642e-07
1.2027444659786177,8.881500686082893e-05,1.984742394878225e-07
1.2027446634214691,8.881500647149184e-05,1.9744285140177453e-07
1.2027448598386383,8.881500608618728e-05,1.9641716919593932e-07
1.2027450552350447,8.881500570487431e-05,1.9539640638832623e-07
1.2027452496159465,8.881500532751162e-05,1.9438090181900236e-07
1.2027454429869004,8.881500495405755e-05,1.9337095391591674e-07
1.2027456353528532,8.881500458447265e-05,1.9236595272253965e-07
1.2027458267194426,8.881500421871549e-05,1.913665894637262e-07
1.2027460170913986,8.881500385674756e-05,1.9037195597704226e-07
1.202746206474115,8.881500349852898e-05,1.8938271639790116e-07
1.202746394872647,8.881500314402154e-05,1.883985318862358e-07
1.2027465822925507,8.88150027931853e-05,1.8741990381876406e-07
1.202746768738177,8.881500244598414e-05,1.8644562627123662e-07
1.2027469542151092,8.881500210237911e-05,1.8547693225734463e-07
1.202747138728172,8.88150017623334e-05,1.8451306282862845e-07
1.202747322282475,8.881500142580993e-05,1.835543028683162e-07
1.202747504882951,8.881500109277245e-05,1.8260047607299157e-07
1.2027476865347366,8.881500076318423e-05,1.8165178561346806e-07
1.2027478672423313,8.881500043701035e-05,1.8070759466581876e-07
1.2027480470110745,8.881500011421499e-05,1.797687432247841e-07
1.2027482258457505,8.88149997947631e-05,1.7883467595680713e-07
1.2027484037510618,8.881499947862003e-05,1.7790531137151788e-07
1.2027485807319553,8.881499916575168e-05,1.7698089349593715e-07
1.2027487567932016,8.881499885612399e-05,1.7606124624869324e-07
1.2027489319395166,8.88149985497034e-05,1.7514631500681332e-07
1.2027491061756845,8.881499824645707e-05,1.7423616793799113e-07
1.2027492795066386,8.881499794635117e-05,1.7333095403415655e-07
1.2027494519369053,8.881499764935373e-05,1.7243026673163797e-07
1.2027496234710653,8.881499735543276e-05,1.715341599872744e-07
1.2027497941139027,8.881499706455622e-05,1.7064283741596853e-07
1.2027499638700254,8.881499677669246e-05,1.6975612271430407e-07
1.202750132744109,8.881499649181e-05,1.6887408360588552e-07
1.202750300740558,8.881499620987865e-05,1.6799644897425026e-07
1.2027504678641294,8.881499593086722e-05,1.671235714262309e-07
1.2027506341193903,8.881499565474547e-05,1.6625526089164566e-07
1.2027507995105422,8.881499538148404e-05,1.653911518850748e-07
1.2027509640425587,8.881499511105227e-05,1.6453201645560966e-07
1.2027511277194785,8.881499484342168e-05,1.636769197954635e-07
1.2027512905459365,8.8814994578563e-05,1.6282645809440055e-07
1.2027514525261613,8.881499431644782e-05,1.6198022478874918e-07
1.2027516136646792,8.881499405704782e-05,1.611385178623692e-07
1.2027517739662472,8.881499380033317e-05,1.6030156801960516e-07
1.2027519334346601,8.881499354627812e-05,1.5946841291913927e-07
1.2027520920744443,8.881499329485391e-05,1.5863978419794478e-07
1.202752249889747,8.881499304603433e-05,1.5781530260383647e-07
1.2027524068850404,8.881499279979151e-05,1.5699529343216057e-07
1.202752563064675,8.881499255609902e-05,1.5617963455838435e-07
1.2027527184327707,8.881499231493008e-05,1.5536809572225252e-07
1.2027528729933255,8.881499207625933e-05,1.5456055479923236e-07
1.2027530267506898,8.881499184006061e-05,1.537573643961565e-07
1.202753179709187,8.881499160630807e-05,1.5295849720153853e-07
1.2027533318730181,8.881499137497606e-05,1.5216383109084575e-07
1.2027534832461406,8.881499114603991e-05,1.5137312248114654e-07
1.2027536338325524,8.881499091947502e-05,1.50586411784559e-07
1.2027537836366853,8.881499069525627e-05,1.4980413287624117e-07
1.2027539326624017,8.881499047335945e-05,1.49025716433826e-07
1.202754080913564,8.881499025376116e-05,1.482511622352689e-07
1.2027542283944548,8.881499003643705e-05,1.474808908330516e-07
1.2027543751092349,8.881498982136298e-05,1.4671478010264138e-07
1.2027545210615498,8.881498960851674e-05,1.4595231490055482e-07
1.2027546662554383,8.881498939787467e-05,1.4519388846778725e-07
1.202754810694871,8.881498918941394e-05,1.4443943263664494e-07
1.2027549543837648,8.881498898311211e-05,1.436888938943781e-07
1.202755097325833,8.88149887789472e-05,1.4294206818199484e-07
