b,error,step
2.241879481347743,2.677868248513595e-05,6.977012829256779e-06
2.2418864367591214,2.6778199445795755e-05,6.955411378406495e-06
2.2418933706364186,2.6777719392799774e-05,6.933877297221613e-06
2.241900283045957,2.6777242307691626e-05,6.912409538539777e-06
2.241907174054849,2.6776768172059717e-05,6.8910088919516e-06
2.2419140437294307,2.677629696764631e-05,6.869674581633234e-06
2.2419208921364957,2.6775828676260824e-05,6.8484070649965645e-06
2.2419277193416822,2.677536327989115e-05,6.827205186521468e-06
2.2419345254107776,2.6774900760612737e-05,6.806069095421918e-06
2.2419413104097083,2.6774441100588423e-05,6.784998930697839e-06
2.2419480744038616,2.6773984282114624e-05,6.763994153224928e-06
2.2419548174585304,2.677353028759077e-05,6.743054668856274e-06
2.241961539638977,2.6773079099513024e-05,6.722180446505632e-06
2.2419682410099755,2.6772630700506267e-05,6.70137099856305e-06
2.2419749216360088,2.6772185073308553e-05,6.680626033261916e-06
2.241981581582024,2.6771742200720928e-05,6.6599460151195444e-06
2.2419882209117077,2.6771302065721755e-05,6.639329683810757e-06
2.2419948396893163,2.6770864651343504e-05,6.618777608657922e-06
2.2420014379786783,2.6770429940739948e-05,6.598289362003129e-06
2.2420080158436297,2.676999791715491e-05,6.577864951395895e-06
2.242014573347495,2.676956856395721e-05,6.557503865245451e-06
2.2420211105535266,2.6769141864610693e-05,6.537206031609344e-06
2.2420276275247204,2.6768717802685744e-05,6.516971193804011e-06
2.2420341243240856,2.6768296361840544e-05,6.496799365152128e-06
2.2420406010143297,2.6767877525842362e-05,6.4766902441171226e-06
2.2420470576577265,2.6767461278573955e-05,6.456643396823836e-06
2.2420534943166106,2.6767047604002032e-05,6.4366588841124894e-06
2.242059911053202,2.6766636486187585e-05,6.416736591408068e-06
2.2420663079293033,2.676622790930476e-05,6.396876101266713e-06
2.2420726850066295,2.676582185761943e-05,6.377077326202851e-06
2.242079042346462,2.6765418315510095e-05,6.357339832341324e-06
2.2420853800103657,2.6765017267422323e-05,6.337663903899227e-06
2.2420916980594567,2.676461869791452e-05,6.3180490910141884e-06
2.2420979965547887,2.6764222591632497e-05,6.29849533195781e-06
2.2421042755568803,2.6763828933339702e-05,6.279002091602592e-06
2.2421105351260846,2.676343770789207e-05,6.259569204303261e-06
2.2421167753231814,2.6763048900201198e-05,6.240197096829547e-06
2.2421229962081677,2.676266249530925e-05,6.220884986252173e-06
2.2421291978409115,2.6762278478347907e-05,6.201632743785268e-06
2.242135380281291,2.6761896834528543e-05,6.182440379642884e-06
2.2421415435890704,2.6761517549149872e-05,6.163307779250005e-06
2.2421476878232465,2.6761140607637804e-05,6.144234176108654e-06
2.242153813043315,2.6760765995466503e-05,6.125220068486925e-06
2.2421599193082873,2.6760393698218616e-05,6.10626497232758e-06
2.242166006677303,2.676002370154725e-05,6.08736901552831e-06
2.2421720752085292,2.6759655991242388e-05,6.068531226421925e-06
2.242178124960727,2.6759290553135448e-05,6.0497521978675195e-06
2.242184155992328,2.675892737315419e-05,6.031031600794989e-06
2.2421901683615024,2.6758566437318352e-05,6.012369174523968e-06
2.2421961621258792,2.6758207731756808e-05,5.993764376821531e-06
2.2422021373434533,2.6757851242650853e-05,5.975217574061276e-06
2.242208094071745,2.6757496956285766e-05,5.956728291511837e-06
2.2422140323682336,2.675714485902318e-05,5.938296488761097e-06
2.2422199522899757,2.675679493732399e-05,5.919921742147949e-06
2.2422258538941797,2.6756447177713725e-05,5.901604203994992e-06
2.2422317372376273,2.675610156681582e-05,5.883343447532496e-06
2.2422376023770934,2.6755758091326612e-05,5.865139466099123e-06
2.2422434493687464,2.6755416738050837e-05,5.846991653069011e-06
2.2422492782696017,2.6755077493814263e-05,5.828900855320285e-06
2.2422550891352317,2.6754740345599044e-05,5.8108656300071004e-06
2.2422608820217507,2.6754405280426137e-05,5.792886518918294e-06
2.242266656985171,2.6754072285392666e-05,5.774963420357437e-06
2.2422724140810244,2.6753741347693594e-05,5.757095853375915e-06
2.242278153364683,2.6753412454602613e-05,5.739283658545702e-06
2.2422838748914646,2.6753085593465214e-05,5.721526781687913e-06
2.242289578716484,2.6752760751707527e-05,5.703825019409692e-06
2.2422952648950325,2.675243791681353e-05,5.6861785484585425e-06
2.2423009334814754,2.6752117076387854e-05,5.668586442908463e-06
2.2423065845304944,2.6751798218084307e-05,5.651049018950971e-06
2.2423122180964383,2.675148132964259e-05,5.633565943963248e-06
2.242317834233859,2.6751166398856986e-05,5.616137420894063e-06
2.2423234329965847,2.6750853413629275e-05,5.5987627254339145e-06
2.242329014438679,2.6750542361913152e-05,5.581442094282352e-06
2.242334578613834,2.6750233231748604e-05,5.5641751548485274e-06
2.242340125575531,2.6749926011252057e-05,5.546961697078245e-06
2.2423456553772554,2.6749620688604027e-05,5.529801724524219e-06
2.2423511680723904,2.6749317252055214e-05,5.512695135045931e-06
2.2423566637139976,2.6749015689937238e-05,5.495641607122792e-06
2.242362142355027,2.6748715990651264e-05,5.478641029288411e-06
2.2423676040479976,2.6748418142684864e-05,5.461692970776255e-06
2.242373048845612,2.6748122134578427e-05,5.444797614551078e-06
2.24237847680042,2.6747827954942128e-05,5.4279548078461914e-06
2.24238388796446,2.6747535592476284e-05,5.411164039959004e-06
2.242389282390021,2.6747245035928407e-05,5.394425560911742e-06
2.2423946601291314,2.6746956274121213e-05,5.377739110468127e-06
2.2424000212334496,2.674666929595799e-05,5.361104318257759e-06
2.2424053657546925,2.6746384090398963e-05,5.344521242900413e-06
2.242410693744095,2.674610064649023e-05,5.327989402559297e-06
2.2424160052532756,2.6745818953316043e-05,5.311509180483398e-06
2.2424213003329174,2.674553900007045e-05,5.29507964186493e-06
2.2424265790341606,2.6745260775981167e-05,5.2787012432276015e-06
2.2424318414077797,2.6744984270354057e-05,5.2623736190859915e-06
2.24243708750457,2.6744709472551383e-05,5.2460967903122935e-06
2.2424423173749704,2.6744436372012113e-05,5.229870400302872e-06
2.2424475310694096,2.674416495823309e-05,5.213694439287764e-06
2.2424527286381135,2.6743895220778077e-05,5.197568703874111e-06
2.242457910130705,2.6743627149299216e-05,5.181492591432857e-06
2.242463075597365,2.6743360733475895e-05,5.165466660184137e-06
2.242468225087822,2.6743095963066518e-05,5.1494904567128685e-06
2.242473358651891,2.6742832827880453e-05,5.133564068948715e-06
2.2424784763383845,2.6742571317833926e-05,5.117686493694151e-06
2.242483578196787,2.6742311422863702e-05,5.101858402412063e-06
2.2424886642761037,2.6742053132985004e-05,5.0860793168183704e-06
2.242493734625548,2.6741796438256654e-05,5.070349444302735e-06
2.242498789293824,2.6741541328817628e-05,5.054668275938923e-06
2.242503828329561,2.6741287794863465e-05,5.039035737119946e-06
2.2425088517811558,2.674103582665494e-05,5.023451594698969e-06
2.2425138596968486,2.674078541451352e-05,5.00791569280068e-06
2.2425188521250723,2.674053654880307e-05,4.992428223715706e-06
2.242523829113542,2.6740289219976088e-05,4.976988469795884e-06
2.2425287907106,2.6740043418504992e-05,4.96159705809518e-06
2.242533736963653,2.67397991349607e-05,4.946253052917626e-06
2.2425386679205683,2.6739556359941938e-05,4.930956915227824e-06
2.2425435836284677,2.67393150841357e-05,4.91570789939999e-06
2.242548484134579,2.6739075298273977e-05,4.900506111127356e-06
2.2425533694863455,2.6738836993127917e-05,4.885351766681367e-06
2.242558239730429,2.673860015955784e-05,4.870244083576836e-06
2.242563094914033,2.6738364788446256e-05,4.855183604046687e-06
2.242567935083731,2.673813087075625e-05,4.8401696979283315e-06
2.2425727602862855,2.6737898397490544e-05,4.8252025544037735e-06
2.2425775705677515,2.673766735973442e-05,4.8102814660389015e-06
2.242582365974353,2.6737437748614096e-05,4.795406601587615e-06
2.242587146552542,2.67372095552919e-05,4.780578188867679e-06
2.2425919123479696,2.6736982771017167e-05,4.765795427630337e-06
2.2425966634068435,2.6736757387059603e-05,4.75105887387528e-06
2.242601399774588,2.6736533394773814e-05,4.736367744673231e-06
2.242606121496618,2.673631078556147e-05,4.721722029810138e-06
2.242610828618863,2.673608955084627e-05,4.707122244873574e-06
2.2426155211862424,2.673586968214637e-05,4.692567379560586e-06
2.242620199243873,2.6735651171016326e-05,4.678057630602694e-06
2.2426248628368812,2.6735434009056084e-05,4.663593008213951e-06
2.242629512009916,2.6735218187933372e-05,4.649173034554366e-06
2.2426341468079745,2.6735003699344674e-05,4.634798058678058e-06
2.2426387672750865,2.6734790535076526e-05,4.620467112026461e-06
2.242643373456168,2.6734578686918722e-05,4.606181081445726e-06
2.24264796539543,2.6734368146738418e-05,4.591939262166278e-06
2.242652543136933,2.673415890645325e-05,4.577741502753696e-06
2.2426571067246743,2.6733950958027594e-05,4.56358774147958e-06
2.242661656202395,2.6733744293481475e-05,4.549477720772188e-06
2.2426661916140804,2.6733538904866695e-05,4.535411685324675e-06
2.2426707130033687,2.6733334784293403e-05,4.521389288303368e-06
2.242675220413395,2.673313192393827e-05,4.507410026111103e-06
2.2426797138879433,2.673293031599005e-05,4.4934745484503935e-06
2.2426841934697963,2.673272995272558e-05,4.479581853011894e-06
2.2426886592023454,2.6732530826435566e-05,4.465732549085999e-06
2.2426931111282338,2.6732332929486315e-05,4.451925888382391e-06
2.242697549290386,2.6732136254273015e-05,4.438162152009539e-06
2.2427019737316036,2.673194079323707e-05,4.4244412178429116e-06
2.2427063844940793,2.6731746538888113e-05,4.410762475703933e-06
2.2427107816204903,2.6731553483754836e-05,4.397126410982111e-06
2.2427151651532355,2.673136162041834e-05,4.383532745233509e-06
2.2427195351338907,2.673117094153683e-05,4.369980655116734e-06
2.2427238916050207,2.673098143976382e-05,4.356471130062545e-06
2.2427282346081947,2.673079310783712e-05,4.343003173978843e-06
2.2427325641851374,2.6730605938526243e-05,4.3295769427409425e-06
2.2427368803774046,2.6730419924647826e-05,4.3161922671508535e-06
2.242741183226694,2.6730235059050688e-05,4.302849289317123e-06
2.2427454727742115,2.673005133464394e-05,4.289547517632997e-06
2.2427497490612387,2.6729868744371618e-05,4.27628702714955e-06
2.2427540121288225,2.6729687281226228e-05,4.26306758383177e-06
2.242758262018207,2.6729506938229595e-05,4.249889384411176e-06
2.2427624987699644,2.6729327708469882e-05,4.236751757424884e-06
2.2427667224249257,2.6729149585061647e-05,4.223654961332812e-06
2.2427709330233787,2.672897256117995e-05,4.2105984530138585e-06
2.242775130605778,2.6728796630029543e-05,4.197582399445565e-06
2.2427793152128523,2.6728621784840676e-05,4.184607074186886e-06
2.2427834868848393,2.6728448018900132e-05,4.171671986963332e-06
2.2427876456613323,2.6728275325558975e-05,4.158776492957372e-06
2.2427917915826874,2.6728103698171617e-05,4.145921355114268e-06
2.2427959246886373,2.672793313015472e-05,4.133105949932769e-06
2.242800045018884,2.6727763614961628e-05,4.12033024677072e-06
2.2428041526127673,2.672759514609674e-05,4.107593883251326e-06
2.242808247510179,2.6727427717075787e-05,4.094897411821563e-06
2.2428123297502385,2.6727261321482103e-05,4.0822400593221175e-06
2.242816399372011,2.6727095952935562e-05,4.069621772462284e-06
2.2428204564148526,2.672693160507889e-05,4.057042841676406e-06
2.242824500917602,2.6726768271610227e-05,4.044502749600554e-06
2.2428285329191584,2.6726605946259357e-05,4.032001556186771e-06
2.242832552458183,2.6726444622799568e-05,4.019539024735508e-06
2.2428365595732203,2.672628429504242e-05,4.007115037119036e-06
2.2428405543029926,2.6726124956825806e-05,3.9947297723053055e-06
2.2428445366855825,2.6725966602047148e-05,3.982382589917677e-06
2.24284850675954,2.6725809224617273e-05,3.970073957582088e-06
2.242852464562616,2.6725652818512588e-05,3.95780307593796e-06
2.242856410133276,2.6725497377713325e-05,3.945570659968922e-06
2.2428603435092467,2.6725342896261504e-05,3.933375970710529e-06
2.24286426472817,2.672518936823488e-05,3.9212189233417405e-06
2.242868173827736,2.6725036787741448e-05,3.909099565824192e-06
2.242872070845708,2.6724885148917694e-05,3.897017972320782e-06
2.242875955819272,2.6724734445954646e-05,3.88497356373918e-06
2.24287982878552,2.672458467307888e-05,3.87296624815292e-06
2.2428836897821287,2.6724435824524887e-05,3.860996608651135e-06
2.242887538845961,2.672428789459018e-05,3.849063832106481e-06
2.2428913760140827,2.6724140877594777e-05,3.837168121911816e-06
2.242895201323208,2.6723994767903635e-05,3.825309125460308e-06
2.242899014810044,2.6723849559912543e-05,3.813486835646529e-06
2.242902816511426,2.6723705248041693e-05,3.801701382144529e-06
2.2429066064637393,2.6723561826759457e-05,3.789952313315581e-06
2.242910384703254,2.67234192905684e-05,3.7782395145846692e-06
2.2429141512661785,2.672327763400299e-05,3.7665629246674825e-06
2.242917906188885,2.6723136851621203e-05,3.754922706544761e-06
2.2429216495075726,2.6722996938016673e-05,3.743318687465802e-06
2.2429253812578227,2.6722857887835805e-05,3.7317502501466038e-06
2.2429291014756276,2.672271969573831e-05,3.7202178049255963e-06
2.2429328101963564,2.6722582356436402e-05,3.708720728745618e-06
2.242936507456089,2.6722445864644067e-05,3.697259732593494e-06
2.242940193290157,2.6722310215131932e-05,3.685834068178906e-06
2.242943867734112,2.6722175402690466e-05,3.674443954881923e-06
2.2429475308231566,2.672204142215121e-05,3.663089044536605e-06
2.242951182592192,2.6721908268385192e-05,3.651769035606378e-06
2.2429548230765124,2.6721775936276e-05,3.640484320222015e-06
2.24295845231108,2.6721644420747854e-05,3.629234567537054e-06
2.24296207033026,2.6721513716773653e-05,3.6180191802515083e-06
2.2429656771694155,2.6721383819317085e-05,3.6068391553456536e-06
2.24296927286283,2.6721254723408735e-05,3.5956934145708885e-06
2.2429728574452055,2.672112642409037e-05,3.5845823753710704e-06
2.2429764309508595,2.6720998916444917e-05,3.573505654053122e-06
2.242979993414101,2.6720872195581697e-05,3.5624632412911694e-06
2.242983544869055,2.6720746256643423e-05,3.5514549541204588e-06
2.242987085349806,2.672062109480019e-05,3.5404807512406933e-06
2.2429906148903407,2.6720496705252068e-05,3.5295405345081576e-06
2.242994133524462,2.6720373083231397e-05,3.5186341214021866e-06
2.2429976412861294,2.672025022399056e-05,3.5077616673540035e-06
2.2430011382089226,2.6720128122821348e-05,3.4969227931114233e-06
2.2430046243265096,2.6720006775037747e-05,3.4861175870481986e-06
2.243008099672287,2.6719886175988408e-05,3.475345777381733e-06
2.243011564279543,2.6719766321051025e-05,3.4646072561983488e-06
2.2430150181813806,2.6719647205634943e-05,3.4539018374246666e-06
2.2430184614111788,2.6719528825164526e-05,3.4432297981723536e-06
2.2430218940018367,2.671941117510562e-05,3.4325906579368848e-06
2.243025315986551,2.6719294250937665e-05,3.4219847142580306e-06
2.2430287273978515,2.6719178048188443e-05,3.4114113005578872e-06
2.243032128268376,2.6719062562405956e-05,3.4008705243060433e-06
2.2430355186312325,2.6718947789145477e-05,3.3903628566811506e-06
2.2430388985185044,2.6718833724022058e-05,3.3798872718371342e-06
2.2430422679627204,2.671872036265887e-05,3.36944421608365e-06
2.243045626996624,2.671860770069585e-05,3.3590339034716976e-06
2.243048975652097,2.6718495733824725e-05,3.3486554729122986e-06
2.2430523139610723,2.6718384457760153e-05,3.3383089754757123e-06
2.2430556419557717,2.6718273868228945e-05,3.327994699375836e-06
2.2430589596680264,2.6718163960994844e-05,3.317712254702343e-06
2.243062267129719,2.6718054731842702e-05,3.307461692525493e-06
2.243065564372918,2.6717946176573403e-05,3.2972431989186646e-06
2.2430688514285464,2.671783829104918e-05,3.2870556285757857e-06
2.24307212832888,2.6717731071109475e-05,3.2769003337485003e-06
2.2430753951049747,2.67176245126569e-05,3.266776094523749e-06
2.2430786517882177,2.6717518611604614e-05,3.2566832430802606e-06
2.2430818984098275,2.6717413363894226e-05,3.246621609775957e-06
