b,error
5.9,5.843988985667232e-05
5.901000000000001,5.834683370383852e-05
5.902000000000001,5.825590783986111e-05
5.903000000000001,5.816711069288501e-05
5.904000000000002,5.808044069223067e-05
5.905000000000002,5.799589626839379e-05
5.906000000000002,5.79134758530431e-05
5.907000000000003,5.78331778790206e-05
5.908000000000003,5.775500078034029e-05
5.909000000000003,5.767894299218637e-05
5.910000000000004,5.7605002950913116e-05
5.911000000000004,5.753317909404378e-05
5.912000000000004,5.7463469860269e-05
5.913000000000005,5.739587368944631e-05
5.914000000000005,5.733038902259962e-05
5.915000000000005,5.726701430191688e-05
5.916000000000006,5.7205747970750466e-05
5.917000000000006,5.7146588473615335e-05
5.918000000000006,5.708953425618857e-05
5.919000000000007,5.703458376530755e-05
5.920000000000007,5.698173544897054e-05
5.921000000000007,5.693098775633411e-05
5.922000000000008,5.688233913771236e-05
5.923000000000008,5.683578804457733e-05
5.924000000000008,5.67913329295563e-05
5.925000000000009,5.674897224643198e-05
5.926000000000009,5.6708704450141015e-05
5.927000000000009,5.667052799677299e-05
5.92800000000001,5.663444134356949e-05
5.92900000000001,5.6600442948923634e-05
5.93000000000001,5.656853127237807e-05
5.931000000000011,5.653870477462506e-05
5.932000000000011,5.6510961917504525e-05
5.933000000000011,5.64853011640048e-05
5.934000000000012,5.6461720978258995e-05
5.935000000000012,5.644021982554627e-05
5.936000000000012,5.642079617229012e-05
5.937000000000013,5.6403448486057e-05
5.938000000000013,5.6388175235556164e-05
5.939000000000013,5.6374974890637875e-05
5.940000000000014,5.636384592229316e-05
5.941000000000014,5.6354786802652486e-05
5.942000000000014,5.634779600498465e-05
5.943000000000015,5.6342872003695966e-05
5.944000000000015,5.6340013274329856e-05
5.945000000000015,5.633921829356466e-05
5.946000000000016,5.6340485539214004e-05
5.947000000000016,5.6343813490224916e-05
5.948000000000016,5.63492006266773e-05
5.949000000000017,5.635664542978267e-05
5.950000000000017,5.636614638188358e-05
5.951000000000017,5.637770196645272e-05
5.952000000000018,5.639131066809117e-05
5.953000000000018,5.640697097252835e-05
5.954000000000018,5.642468136662055e-05
5.955000000000019,5.6444440338350625e-05
5.956000000000019,5.646624637682587e-05
5.957000000000019,5.64900979722785e-05
5.95800000000002,5.651599361606322e-05
5.95900000000002,5.654393180065748e-05
5.96000000000002,5.657391101966011e-05
5.961000000000021,5.660592976779017e-05
5.962000000000021,5.66399865408864e-05
5.963000000000021,5.6676079835905855e-05
5.964000000000022,5.6714208150923214e-05
5.965000000000022,5.6754369985129996e-05
5.966000000000022,5.679656383883305e-05
5.967000000000023,5.6840788213454234e-05
5.968000000000023,5.6887041611529183e-05
5.969000000000023,5.6935322536706744e-05
5.970000000000024,5.698562949374678e-05
5.971000000000024,5.7037960988521326e-05
5.972000000000024,5.7092315528011706e-05
5.973000000000025,5.7148691620308634e-05
5.974000000000025,5.7207087774611164e-05
5.975000000000025,5.7267502501225274e-05
5.976000000000026,5.732993431156341e-05
5.977000000000026,5.739438171814367e-05
5.978000000000026,5.746084323458884e-05
5.979000000000027,5.752931737562461e-05
5.980000000000027,5.7599802657079537e-05
5.981000000000027,5.767229759588403e-05
5.982000000000028,5.7746800710069374e-05
5.983000000000028,5.782331051876642e-05
5.984000000000028,5.7901825542205e-05
5.985000000000029,5.798234430171318e-05
5.986000000000029,5.806486531971586e-05
5.987000000000029,5.814938711973436e-05
5.98800000000003,5.823590822638494e-05
5.98900000000003,5.832442716537838e-05
5.99000000000003,5.8414942463518984e-05
5.991000000000031,5.8507452648703114e-05
5.992000000000031,5.86019562499193e-05
5.993000000000031,5.869845179724583e-05
5.994000000000032,5.879693782185184e-05
5.995000000000032,5.889741285599474e-05
5.996000000000032,5.8999875433019454e-05
5.997000000000033,5.910432408735886e-05
5.998000000000033,5.921075735453102e-05
5.999000000000033,5.931917377113966e-05
6.000000000000034,5.942957187487269e-05
6.001000000000034,5.9541950204501255e-05
6.002000000000034,5.96563072998791e-05
6.003000000000035,5.9772641701941567e-05
6.004000000000035,5.9890951952704365e-05
6.005000000000035,6.001123659526331e-05
6.006000000000036,6.013349417379253e-05
6.007000000000036,6.0257723233544575e-05
6.008000000000036,6.038392232084902e-05
6.009000000000037,6.051208998311118e-05
6.010000000000037,6.0642224768811636e-05
6.011000000000037,6.0774325227505596e-05
6.012000000000038,6.090838990982162e-05
6.013000000000038,6.104441736746037e-05
6.014000000000038,6.118240615319495e-05
6.015000000000039,6.132235482086835e-05
6.016000000000039,6.146426192539384e-05
6.017000000000039,6.160812602275351e-05
6.01800000000004,6.17539456699976e-05
6.01900000000004,6.190171942524337e-05
6.02000000000004,6.205144584767423e-05
6.021000000000041,6.22031234975392e-05
6.022000000000041,6.235675093615187e-05
6.023000000000041,6.251232672588911e-05
6.024000000000042,6.266984943019077e-05
6.025000000000042,6.28293176135577e-05
6.026000000000042,6.299072984155303e-05
6.027000000000043,6.315408468079916e-05
6.028000000000043,6.33193806989772e-05
6.029000000000043,6.348661646482748e-05
6.030000000000044,6.365579054814682e-05
6.031000000000044,6.382690151978957e-05
6.032000000000044,6.399994795166452e-05
6.033000000000045,6.417492841673632e-05
6.034000000000045,6.435184148902227e-05
6.035000000000045,6.45306857435938e-05
6.036000000000046,6.471145975657379e-05
6.037000000000046,6.489416210513633e-05
6.038000000000046,6.507879136750621e-05
6.039000000000047,6.52653461229574e-05
6.040000000000047,6.54538249518125e-05
6.041000000000047,6.564422643544187e-05
6.042000000000048,6.583654915626263e-05
6.043000000000048,6.603079169773824e-05
6.0440000000000484,6.622695264437675e-05
6.045000000000049,6.642503058173059e-05
6.046000000000049,6.662502409639566e-05
6.0470000000000494,6.68269317760103e-05
6.04800000000005,6.703075220925448e-05
6.04900000000005,6.723648398584907e-05
6.0500000000000504,6.744412569655406e-05
6.051000000000051,6.765367593316978e-05
6.052000000000051,6.786513328853336e-05
6.0530000000000515,6.807849635652008e-05
6.054000000000052,6.829376373204159e-05
6.055000000000052,6.851093401104457e-05
6.0560000000000525,6.87300057905108e-05
6.057000000000053,6.895097766845633e-05
6.058000000000053,6.917384824392891e-05
6.0590000000000535,6.939861611700963e-05
6.060000000000054,6.962527988881033e-05
6.061000000000054,6.985383816147334e-05
6.0620000000000545,7.008428953817023e-05
6.063000000000055,7.031663262310162e-05
6.064000000000055,7.055086602149628e-05
6.0650000000000555,7.078698833960922e-05
6.066000000000056,7.102499818472185e-05
6.067000000000056,7.126489416514117e-05
6.0680000000000565,7.1506674890198e-05
6.069000000000057,7.175033897024725e-05
6.070000000000057,7.199588501666625e-05
6.0710000000000575,7.224331164185434e-05
6.072000000000058,7.249261745923211e-05
6.073000000000058,7.274380108323979e-05
6.0740000000000585,7.299686112933703e-05
6.075000000000059,7.325179621400234e-05
6.076000000000059,7.350860495473155e-05
6.0770000000000595,7.376728597003768e-05
6.07800000000006,7.402783787944878e-05
6.07900000000006,7.429025930350907e-05
6.0800000000000605,7.455454886377651e-05
6.081000000000061,7.482070518282211e-05
6.082000000000061,7.508872688423058e-05
6.0830000000000615,7.535861259259653e-05
6.084000000000062,7.563036093352774e-05
6.085000000000062,7.590397053364024e-05
6.0860000000000625,7.617944002056028e-05
6.087000000000063,7.645676802292171e-05
6.088000000000063,7.673595317036672e-05
6.0890000000000635,7.701699409354352e-05
6.090000000000064,7.729988942410673e-05
6.091000000000064,7.758463779471535e-05
6.0920000000000645,7.787123783903398e-05
6.093000000000065,7.815968819172853e-05
6.094000000000065,7.844998748846935e-05
6.0950000000000655,7.874213436592741e-05
6.096000000000066,7.903612746177504e-05
6.097000000000066,7.933196541468429e-05
6.0980000000000665,7.962964686432684e-05
6.099000000000067,7.99291704513724e-05
6.100000000000067,8.023053481748844e-05
6.1010000000000675,8.053373860533901e-05
6.102000000000068,8.083878045858441e-05
6.103000000000068,8.114565902187971e-05
6.1040000000000685,8.145437294087467e-05
6.105000000000069,8.176492086221207e-05
6.106000000000069,8.207730143352736e-05
6.1070000000000695,8.239151330344814e-05
6.10800000000007,8.270755512159238e-05
6.10900000000007,8.302542553856914e-05
6.1100000000000705,8.3345123205976e-05
6.111000000000071,8.366664677639974e-05
6.112000000000071,8.398999490341405e-05
6.1130000000000715,8.431516624158015e-05
6.114000000000072,8.464215944644543e-05
6.115000000000072,8.49709731745421e-05
6.1160000000000725,8.530160608338704e-05
6.117000000000073,8.563405683148079e-05
6.118000000000073,8.59683240783068e-05
6.1190000000000735,8.630440648433014e-05
6.120000000000074,8.664230271099765e-05
6.121000000000074,8.69820114207362e-05
6.1220000000000745,8.732353127695264e-05
6.123000000000075,8.766686094403175e-05
6.124000000000075,8.801199908733739e-05
6.1250000000000755,8.835894437320973e-05
6.126000000000076,8.87076954689658e-05
6.127000000000076,8.905825104289784e-05
6.1280000000000765,8.941060976427304e-05
6.129000000000077,8.97647703033328e-05
6.130000000000077,9.012073133129076e-05
6.1310000000000775,9.047849152033413e-05
6.132000000000078,9.083804954362055e-05
6.133000000000078,9.119940407527924e-05
