b,error
4.7,5.2924295440160126e-05
4.7010000000000005,5.2823266515812294e-05
4.702000000000001,5.2726338986473206e-05
4.703000000000001,5.263350908763876e-05
4.7040000000000015,5.25447730582961e-05
4.705000000000002,5.2460127140919276e-05
4.706000000000002,5.237956758146631e-05
4.7070000000000025,5.2303090629374404e-05
4.708000000000003,5.2230692537557445e-05
4.709000000000003,5.216236956240175e-05
4.7100000000000035,5.2098117963762505e-05
4.711000000000004,5.203793400496036e-05
4.712000000000004,5.19818139527776e-05
4.7130000000000045,5.192975407745439e-05
4.714000000000005,5.188175065268552e-05
4.715000000000005,5.183779995561642e-05
4.7160000000000055,5.1797898266839585e-05
4.717000000000006,5.17620418703916e-05
4.718000000000006,5.173022705374834e-05
4.7190000000000065,5.1702450107822874e-05
4.720000000000007,5.167870732696026e-05
4.721000000000007,5.16589950089351e-05
4.7220000000000075,5.1643309454947744e-05
4.723000000000008,5.163164696962032e-05
4.724000000000008,5.162400386099376e-05
4.7250000000000085,5.162037644052306e-05
4.726000000000009,5.1620761023075636e-05
4.727000000000009,5.1625153926925664e-05
4.7280000000000095,5.163355147375196e-05
4.72900000000001,5.164594998863403e-05
4.73000000000001,5.166234580004813e-05
4.7310000000000105,5.168273523986426e-05
4.732000000000011,5.1707114643342343e-05
4.733000000000011,5.173548034912904e-05
4.7340000000000115,5.176782869925319e-05
4.735000000000012,5.180415603912383e-05
4.736000000000012,5.1844458717524896e-05
4.7370000000000125,5.188873308661368e-05
4.738000000000013,5.1936975501915566e-05
4.739000000000013,5.1989182322321316e-05
4.7400000000000135,5.2045349910083913e-05
4.741000000000014,5.210547463081395e-05
4.742000000000014,5.216955285347746e-05
4.7430000000000145,5.223758095039104e-05
4.744000000000015,5.23095552972197e-05
4.745000000000015,5.238547227297237e-05
4.7460000000000155,5.2465328259999064e-05
4.747000000000016,5.2549119643986634e-05
4.748000000000016,5.263684281395625e-05
4.7490000000000165,5.272849416225947e-05
4.750000000000017,5.282407008457453e-05
4.751000000000017,5.292356697990298e-05
4.7520000000000175,5.30269812505667e-05
4.753000000000018,5.313430930220386e-05
4.754000000000018,5.32455475437659e-05
4.7550000000000185,5.3360692387513796e-05
4.756000000000019,5.347974024901466e-05
4.757000000000019,5.360268754713829e-05
4.7580000000000195,5.3729530704053965e-05
4.75900000000002,5.386026614522681e-05
4.76000000000002,5.3994890299414274e-05
4.7610000000000205,5.413339959866304e-05
4.762000000000021,5.427579047830529e-05
4.763000000000021,5.4422059376955394e-05
4.7640000000000216,5.457220273650646e-05
4.765000000000022,5.472621700212695e-05
4.766000000000022,5.488409862225766e-05
4.7670000000000226,5.5045844048607366e-05
4.768000000000023,5.5211449736150675e-05
4.769000000000023,5.538091214312352e-05
4.7700000000000236,5.555422773102038e-05
4.771000000000024,5.5731392964590954e-05
4.772000000000024,5.591240431183608e-05
4.773000000000025,5.609725824400562e-05
4.774000000000025,5.62859512355935e-05
4.775000000000025,5.647847976433603e-05
4.776000000000026,5.667484031120706e-05
4.777000000000026,5.687502936041535e-05
4.778000000000026,5.70790433994016e-05
4.779000000000027,5.728687891883377e-05
4.780000000000027,5.7498532412605564e-05
4.781000000000027,5.7714000377831335e-05
4.782000000000028,5.793327931484406e-05
4.783000000000028,5.815636572719116e-05
4.784000000000028,5.8383256121631424e-05
4.785000000000029,5.861394700813197e-05
4.786000000000029,5.884843489986472e-05
4.787000000000029,5.9086716313202624e-05
4.78800000000003,5.932878776771728e-05
4.78900000000003,5.957464578617495e-05
4.79000000000003,5.982428689453344e-05
4.791000000000031,6.007770762193841e-05
4.792000000000031,6.033490450072088e-05
4.793000000000031,6.059587406639358e-05
4.794000000000032,6.0860612857647237e-05
4.795000000000032,6.112911741634758e-05
4.796000000000032,6.140138428753241e-05
4.797000000000033,6.167741001940837e-05
4.798000000000033,6.195719116334656e-05
4.799000000000033,6.224072427387967e-05
