b,error
9.8,4.761170446370333e-05
9.801,4.757397182084884e-05
9.802,4.7536717389567584e-05
9.802999999999999,4.749994095481787e-05
9.803999999999998,4.7463642301656234e-05
9.804999999999998,4.742782121523772e-05
9.805999999999997,4.739247748081543e-05
9.806999999999997,4.7357610883740986e-05
9.807999999999996,4.732322120946374e-05
9.808999999999996,4.7289308243531225e-05
9.809999999999995,4.7255871771589305e-05
9.810999999999995,4.722291157938142e-05
9.811999999999994,4.719042745274919e-05
9.812999999999994,4.7158419177631806e-05
9.813999999999993,4.7126886540066926e-05
9.814999999999992,4.709582932618932e-05
9.815999999999992,4.70652473222318e-05
9.816999999999991,4.703514031452449e-05
9.81799999999999,4.7005508089496035e-05
9.81899999999999,4.697635043367158e-05
9.81999999999999,4.694766713367454e-05
9.820999999999989,4.691945797622521e-05
9.821999999999989,4.689172274814212e-05
9.822999999999988,4.686446123634022e-05
9.823999999999987,4.683767322783241e-05
9.824999999999987,4.681135850972874e-05
9.825999999999986,4.678551686923633e-05
9.826999999999986,4.6760148093659677e-05
9.827999999999985,4.6735251970400036e-05
9.828999999999985,4.671082828695626e-05
9.829999999999984,4.668687683092397e-05
9.830999999999984,4.6663397389995365e-05
9.831999999999983,4.664038975196013e-05
9.832999999999982,4.661785370470454e-05
9.833999999999982,4.6595789036212056e-05
9.834999999999981,4.6574195534562024e-05
9.83599999999998,4.6553072987931426e-05
9.83699999999998,4.6532421184593476e-05
9.83799999999998,4.651223991291817e-05
9.838999999999979,4.6492528961371864e-05
9.839999999999979,4.647328811851756e-05
9.840999999999978,4.6454517173014625e-05
9.841999999999977,4.643621591361902e-05
9.842999999999977,4.641838412918305e-05
9.843999999999976,4.640102160865522e-05
9.844999999999976,4.638412814108006e-05
9.845999999999975,4.636770351559901e-05
9.846999999999975,4.6351747521448763e-05
9.847999999999974,4.633625994796312e-05
9.848999999999974,4.6321240584571056e-05
9.849999999999973,4.6306689220797994e-05
9.850999999999972,4.629260564626541e-05
9.851999999999972,4.6278989650690614e-05
9.852999999999971,4.6265841023886484e-05
9.85399999999997,4.6253159555762095e-05
9.85499999999997,4.6240945036322226e-05
9.85599999999997,4.622919725566682e-05
9.85699999999997,4.621791600399254e-05
9.857999999999969,4.6207101071590686e-05
9.858999999999968,4.6196752248848685e-05
9.859999999999967,4.618686932624932e-05
9.860999999999967,4.617745209437095e-05
9.861999999999966,4.6168500343886774e-05
9.862999999999966,4.61600138655663e-05
9.863999999999965,4.6151992450273614e-05
9.864999999999965,4.614443588896852e-05
9.865999999999964,4.613734397270581e-05
9.866999999999964,4.6130716492635323e-05
9.867999999999963,4.6124553240002314e-05
9.868999999999962,4.6118854006146976e-05
9.869999999999962,4.611361858250488e-05
9.870999999999961,4.6108846760605474e-05
9.87199999999996,4.610453833207441e-05
9.87299999999996,4.6100693088631764e-05
9.87399999999996,4.6097310822092114e-05
9.87499999999996,4.6094391324365174e-05
9.875999999999959,4.6091934387455236e-05
9.876999999999958,4.608993980346133e-05
9.877999999999957,4.608840736457714e-05
9.878999999999957,4.60873368630909e-05
9.879999999999956,4.6086728091385155e-05
9.880999999999956,4.6086580841937555e-05
9.881999999999955,4.608689490731954e-05
9.882999999999955,4.608767008019712e-05
9.883999999999954,4.608890615333101e-05
9.884999999999954,4.6090602919575296e-05
9.885999999999953,4.609276017187967e-05
9.886999999999952,4.609537770328674e-05
9.887999999999952,4.6098455306933735e-05
9.888999999999951,4.6101992776052465e-05
9.88999999999995,4.610598990396795e-05
9.89099999999995,4.6110446484099554e-05
9.89199999999995,4.6115362309960796e-05
9.89299999999995,4.6120737175158975e-05
9.893999999999949,4.6126570873395104e-05
9.894999999999948,4.613286319846397e-05
9.895999999999948,4.613961394425451e-05
9.896999999999947,4.614682290474879e-05
9.897999999999946,4.6154489874022876e-05
9.898999999999946,4.616261464624652e-05
9.899999999999945,4.617119701568272e-05
9.900999999999945,4.618023677668852e-05
9.901999999999944,4.61897337237136e-05
9.902999999999944,4.619968765130189e-05
9.903999999999943,4.6210098354090104e-05
9.904999999999943,4.622096562680864e-05
9.905999999999942,4.623228926428104e-05
9.906999999999941,4.624406906142398e-05
9.90799999999994,4.625630481324723e-05
9.90899999999994,4.62689963148541e-05
9.90999999999994,4.628214336144064e-05
9.91099999999994,4.629574574829595e-05
9.911999999999939,4.630980327080224e-05
9.912999999999938,4.632431572443442e-05
9.913999999999938,4.633928290476057e-05
9.914999999999937,4.635470460744156e-05
9.915999999999936,4.637058062823074e-05
9.916999999999936,4.638691076297466e-05
9.917999999999935,4.640369480761228e-05
9.918999999999935,4.642093255817529e-05
9.919999999999934,4.64386238107878e-05
9.920999999999934,4.6456768361666797e-05
9.921999999999933,4.64753660071214e-05
9.922999999999933,4.6494416543553575e-05
9.923999999999932,4.6513919767457414e-05
9.924999999999931,4.65338754754196e-05
9.92599999999993,4.655428346411869e-05
9.92699999999993,4.657514353032615e-05
9.92799999999993,4.659645547090503e-05
9.92899999999993,4.66182190828109e-05
9.929999999999929,4.6640434163091526e-05
9.930999999999928,4.6663100508886435e-05
9.931999999999928,4.668621791742749e-05
9.932999999999927,4.670978618603822e-05
9.933999999999926,4.673380511213455e-05
9.934999999999926,4.67582744932237e-05
9.935999999999925,4.6783194126905275e-05
9.936999999999925,4.68085638108703e-05
9.937999999999924,4.683438334290155e-05
9.938999999999924,4.686065252087391e-05
9.939999999999923,4.6887371142753365e-05
9.940999999999923,4.6914539006597946e-05
9.941999999999922,4.6942155910557074e-05
9.942999999999921,4.697022165287126e-05
9.943999999999921,4.699873603187318e-05
9.94499999999992,4.702769884598674e-05
9.94599999999992,4.7057109893726755e-05
9.94699999999992,4.70869689736999e-05
9.947999999999919,4.711727588460394e-05
9.948999999999918,4.714803042522763e-05
9.949999999999918,4.717923239445126e-05
9.950999999999917,4.721088159124596e-05
9.951999999999916,4.72429778146743e-05
9.952999999999916,4.727552086388953e-05
9.953999999999915,4.730851053813595e-05
9.954999999999915,4.734194663674903e-05
