b,error
11.6,4.198882086583934e-05
11.600999999999999,4.1962939285571396e-05
11.601999999999999,4.1937347228191866e-05
11.602999999999998,4.191204458343774e-05
11.603999999999997,4.188703124108903e-05
11.604999999999997,4.18623070909682e-05
11.605999999999996,4.183787202294035e-05
11.606999999999996,4.181372592691338e-05
11.607999999999995,4.178986869283772e-05
11.608999999999995,4.176630021070671e-05
11.609999999999994,4.17430203705559e-05
11.610999999999994,4.17200290624636e-05
11.611999999999993,4.1697326176550915e-05
11.612999999999992,4.1674911602980935e-05
11.613999999999992,4.165278523195976e-05
11.614999999999991,4.163094695373609e-05
11.61599999999999,4.1609396658600443e-05
11.61699999999999,4.158813423688646e-05
11.61799999999999,4.156715957897026e-05
11.61899999999999,4.154647257526989e-05
11.619999999999989,4.152607311624599e-05
11.620999999999988,4.150596109240201e-05
11.621999999999987,4.1486136394283206e-05
11.622999999999987,4.14665989124777e-05
11.623999999999986,4.144734853761528e-05
11.624999999999986,4.142838516036887e-05
11.625999999999985,4.140970867145316e-05
11.626999999999985,4.139131896162538e-05
11.627999999999984,4.137321592168477e-05
11.628999999999984,4.1355399442473245e-05
11.629999999999983,4.133786941487437e-05
11.630999999999982,4.1320625729814315e-05
11.631999999999982,4.1303668278261444e-05
11.632999999999981,4.1286996951226127e-05
11.63399999999998,4.127061163976116e-05
11.63499999999998,4.1254512234960925e-05
11.63599999999998,4.123869862796259e-05
11.63699999999998,4.1223170709944866e-05
11.637999999999979,4.1207928372129125e-05
11.638999999999978,4.1192971505778224e-05
11.639999999999977,4.117830000219741e-05
11.640999999999977,4.116391375273375e-05
11.641999999999976,4.114981264877652e-05
11.642999999999976,4.113599658175702e-05
11.643999999999975,4.112246544314813e-05
11.644999999999975,4.1109219124465015e-05
11.645999999999974,4.109625751726465e-05
11.646999999999974,4.108358051314639e-05
11.647999999999973,4.1071188003750595e-05
11.648999999999972,4.105907988075996e-05
11.649999999999972,4.104725603589954e-05
11.650999999999971,4.103571636093519e-05
11.65199999999997,4.102446074767567e-05
11.65299999999997,4.101348908797064e-05
11.65399999999997,4.100280127371195e-05
11.65499999999997,4.0992397196833295e-05
11.655999999999969,4.098227674931014e-05
11.656999999999968,4.097243982315928e-05
11.657999999999967,4.096288631043989e-05
11.658999999999967,4.095361610325221e-05
11.659999999999966,4.094462909373819e-05
11.660999999999966,4.0935925174082087e-05
11.661999999999965,4.092750423650907e-05
11.662999999999965,4.0919366173286245e-05
11.663999999999964,4.0911510876722276e-05
11.664999999999964,4.090393823916762e-05
11.665999999999963,4.089664815301391e-05
11.666999999999963,4.0889640510694485e-05
11.667999999999962,4.088291520468437e-05
11.668999999999961,4.087647212750001e-05
11.66999999999996,4.0870311171699315e-05
11.67099999999996,4.086443222988146e-05
11.67199999999996,4.085883519468749e-05
11.67299999999996,4.0853519958799666e-05
11.673999999999959,4.0848486414941704e-05
11.674999999999958,4.084373445587848e-05
11.675999999999958,4.0839263974416754e-05
11.676999999999957,4.0835074863404326e-05
11.677999999999956,4.083116701573014e-05
11.678999999999956,4.0827540324324997e-05
11.679999999999955,4.0824194682160754e-05
11.680999999999955,4.0821129982250414e-05
11.681999999999954,4.081834611764836e-05
11.682999999999954,4.0815842981450345e-05
11.683999999999953,4.081362046679318e-05
11.684999999999953,4.081167846685506e-05
11.685999999999952,4.0810016874855257e-05
11.686999999999951,4.080863558405429e-05
11.68799999999995,4.080753448775402e-05
11.68899999999995,4.080671347929682e-05
11.68999999999995,4.080617245206704e-05
11.69099999999995,4.0805911299489734e-05
11.691999999999949,4.080592991503069e-05
11.692999999999948,4.0806228192197575e-05
11.693999999999948,4.0806806024538456e-05
11.694999999999947,4.080766330564265e-05
11.695999999999946,4.080879992914059e-05
11.696999999999946,4.081021578870361e-05
11.697999999999945,4.081191077804402e-05
11.698999999999945,4.081388479091527e-05
11.699999999999944,4.0816137721111334e-05
11.700999999999944,4.0818669462467654e-05
11.701999999999943,4.08214799088605e-05
11.702999999999943,4.082456895420631e-05
11.703999999999942,4.0827936492463466e-05
11.704999999999941,4.0831582417630504e-05
11.705999999999941,4.083550662374695e-05
11.70699999999994,4.083970900489342e-05
11.70799999999994,4.0844189455191055e-05
11.70899999999994,4.08489478688016e-05
11.709999999999939,4.085398413992828e-05
11.710999999999938,4.085929816281424e-05
11.711999999999938,4.0864889831743995e-05
11.712999999999937,4.087075904104233e-05
11.713999999999936,4.087690568507499e-05
11.714999999999936,4.088332965824839e-05
11.715999999999935,4.089003085500962e-05
11.716999999999935,4.0897009169846155e-05
11.717999999999934,4.090426449728646e-05
11.718999999999934,4.091179673189931e-05
11.719999999999933,4.091960576829436e-05
11.720999999999933,4.09276915011215e-05
11.721999999999932,4.093605382507154e-05
11.722999999999931,4.0944692634875635e-05
11.723999999999931,4.095360782530533e-05
11.72499999999993,4.096279929117293e-05
11.72599999999993,4.0972266927331136e-05
11.72699999999993,4.098201062867304e-05
11.727999999999929,4.099203029013232e-05
11.728999999999928,4.1002325806683036e-05
11.729999999999928,4.1012897073339494e-05
11.730999999999927,4.102374398515674e-05
11.731999999999926,4.103486643722968e-05
11.732999999999926,4.1046264324694266e-05
11.733999999999925,4.10579375427262e-05
11.734999999999925,4.106988598654187e-05
11.735999999999924,4.108210955139779e-05
11.736999999999924,4.1094608132590926e-05
11.737999999999923,4.110738162545833e-05
11.738999999999923,4.1120429925377335e-05
11.739999999999922,4.1133752927765634e-05
11.740999999999921,4.114735052808109e-05
11.741999999999921,4.116122262182183e-05
11.74299999999992,4.1175369104525954e-05
11.74399999999992,4.118978987177207e-05
11.74499999999992,4.120448481917854e-05
11.745999999999919,4.121945384240403e-05
11.746999999999918,4.123469683714769e-05
11.747999999999918,4.12502136991482e-05
11.748999999999917,4.12660043241844e-05
11.749999999999917,4.1282068608075556e-05
11.750999999999916,4.129840644668079e-05
11.751999999999915,4.131501773589917e-05
11.752999999999915,4.1331902371669914e-05
11.753999999999914,4.13490602499719e-05
11.754999999999914,4.136649126682444e-05
11.755999999999913,4.138419531828676e-05
11.756999999999913,4.140217230045748e-05
11.757999999999912,4.1420422109475804e-05
11.758999999999912,4.143894464152057e-05
11.759999999999911,4.145773979281044e-05
11.76099999999991,4.147680745960396e-05
11.76199999999991,4.1496147538199625e-05
11.76299999999991,4.151575992493585e-05
11.763999999999909,4.1535644516190636e-05
11.764999999999908,4.155580120838178e-05
11.765999999999908,4.1576229897967196e-05
11.766999999999907,4.159693048144413e-05
11.767999999999907,4.161790285534996e-05
11.768999999999906,4.1639146916261673e-05
11.769999999999905,4.166066256079565e-05
11.770999999999905,4.168244968560855e-05
11.771999999999904,4.1704508187396196e-05
11.772999999999904,4.172683796289437e-05
11.773999999999903,4.174943890887858e-05
11.774999999999903,4.177231092216343e-05
11.775999999999902,4.1795453899603716e-05
11.776999999999902,4.1818867738093726e-05
11.777999999999901,4.184255233456711e-05
11.7789999999999,4.186650758599721e-05
11.7799999999999,4.189073338939665e-05
11.7809999999999,4.19152296418182e-05
11.781999999999899,4.193999624035345e-05
11.782999999999898,4.1965033082133863e-05
11.783999999999898,4.199034006433041e-05
11.784999999999897,4.201591708415313e-05
11.785999999999897,4.204176403885199e-05
11.786999999999896,4.206788082571608e-05
11.787999999999895,4.2094267342074036e-05
11.788999999999895,4.212092348529377e-05
11.789999999999894,4.214784915278258e-05
